Date,Bagalakote,Ballari,Belagavi,Bengaluru Rural,Bengaluru Urban,Bidar,Chamarajanagara,Chikkaballapura,Chikkamagaluru,Chitradurga,Dakshina Kannada,Davanagere,Dharwad,Gadag,Hassan,Haveri,Kalaburagi,Kodagu,Kolar,Koppal,Mandya,Mysuru,Raichur,Ramanagara,Shivamogga,Tumakuru,Udupi,Uttara Kannada,Vijayapura,Yadgiri,Others,Total
11-12-2020,13391,37656,25309,17411,359801,6911,6286,12069,13114,13575,31193,21350,20854,10621,26710,10596,20159,5281,9075,13415,18548,49953,13639,7160,21192,23013,22532,13669,13628,10327,33,868471
12-12-2020,13397,37675,25323,17432,360724,6915,6298,12089,13132,13597,31236,21393,20881,10632,26742,10607,20180,5292,9102,13418,18611,49992,13662,7163,21207,23052,22559,13680,13641,10337,33,870002
13-12-2020,13408,37689,25343,17451,362231,6921,6311,12131,13167,13610,31265,21405,20894,10636,26791,10608,20199,5298,9125,13421,18638,50029,13686,7168,21231,23082,22573,13693,13657,10344,33,872038
14-12-2020,13416,37709,25378,17475,363807,6926,6337,12170,13181,13625,31313,21414,20920,10642,26826,10627,20215,5306,9143,13423,18683,50085,13697,7180,21245,23117,22586,13701,13676,10346,33,874202
15-12-2020,13420,37736,25397,17501,364787,6930,6351,12203,13196,13640,31350,21428,20933,10653,26865,10651,20232,5308,9166,13425,18713,50149,13741,7189,21266,23152,22602,13719,13684,10376,33,875796
16-12-2020,13429,37761,25436,17521,365579,6938,6370,12222,13230,13674,31370,21438,20943,10665,26905,10660,20252,5323,9191,13430,18736,50196,13765,7196,21287,23204,22617,13745,13691,10392,33,877199
17-12-2020,13439,37775,25457,17542,366445,6940,6382,12247,13240,13719,31393,21451,20959,10679,26952,10664,20279,5341,9212,13433,18767,50286,13781,7204,21297,23275,22628,13761,13698,10417,33,878696
18-12-2020,13443,37793,25471,17562,366888,6943,6399,12292,13252,13737,31419,21456,20969,10683,26983,10676,20301,5371,9235,13439,18804,50325,13807,7211,21318,23357,22642,13781,13711,10434,33,879735
19-12-2020,13453,37813,25495,17583,368502,6948,6409,12324,13274,13750,31452,21470,20988,10686,27043,10683,20319,5386,9254,13443,18845,50341,13816,7213,21336,23380,22656,13821,13723,10443,33,881882
20-12-2020,13458,37829,25524,17599,368992,6949,6422,12353,13308,13813,31479,21494,21005,10691,27089,10688,20350,5405,9272,13444,18876,50373,13823,7216,21347,23418,22678,13837,13734,10445,33,882944
21-12-2020,13461,37854,25548,17618,369701,6959,6426,12395,13328,13867,31509,21508,21013,10697,27114,10693,20370,5415,9296,13448,18899,50426,13836,7221,21355,23460,22703,13847,13756,10449,33,884205
22-12-2020,13474,37882,25560,17648,370387,6964,6434,12425,13339,13872,31556,21519,21019,10698,27134,10705,20381,5442,9314,13459,18913,50464,13841,7225,21370,23495,22710,13854,13768,10456,33,885341
23-12-2020,13475,37905,25589,17681,371081,6975,6455,12453,13348,13881,31591,21536,21032,10703,27161,10710,20395,5467,9331,13468,18928,50505,13868,7227,21379,23535,22721,13877,13780,10457,33,886547
24-12-2020,13481,37923,25601,17706,371879,6982,6465,12482,13363,13927,31618,21544,21049,10707,27187,10716,20413,5472,9345,13476,18951,50545,13877,7236,21388,23569,22728,13886,13799,10467,33,887815
25-12-2020,13486,37940,25611,17719,372479,6988,6485,12501,13379,13956,31651,21579,21058,10713,27219,10720,20426,5508,9350,13482,18989,50577,13891,7244,21398,23619,22742,13897,13810,10467,33,888917
26-12-2020,13490,37963,25627,17741,372970,6992,6500,12522,13392,13970,31673,21586,21069,10718,27243,10727,20452,5529,9359,13491,19026,50630,13900,7253,21409,23650,22754,13911,13829,10472,33,889881
27-12-2020,13495,37982,25635,17754,373724,7000,6518,12539,13398,13983,31707,21600,21088,10721,27288,10736,20472,5538,9365,13502,19054,50684,13905,7257,21426,23680,22759,13921,13854,10477,33,891095
28-12-2020,13502,38011,25657,17778,374378,7006,6529,12568,13405,13993,31744,21612,21105,10727,27303,10740,20489,5550,9374,13512,19084,50772,13914,7260,21444,23731,22767,13934,13868,10483,33,892273
29-12-2020,13507,38031,25673,17806,375221,7027,6534,12594,13408,14011,31778,21624,21132,10730,27326,10747,20533,5555,9390,13523,19104,50812,13930,7263,21468,23766,22774,13944,13885,10488,33,893617
30-12-2020,13508,38048,25701,17828,375986,7037,6557,12613,13422,14025,31817,21631,21140,10735,27358,10749,20545,5564,9399,13531,19117,50887,13935,7265,21483,23789,22789,13956,13894,10492,33,894834
31-12-2020,13510,38074,25725,17851,376835,7040,6566,12632,13426,14042,31849,21651,21150,10747,27383,10754,20564,5572,9409,13533,19138,50937,13938,7270,21489,23815,22796,13978,13912,10497,33,896116
01-01-2021,13516,38115,25738,17874,377443,7044,6578,12648,13433,14059,31895,21669,21164,10752,27409,10755,20593,5577,9418,13552,19144,51010,13953,7276,21497,23839,22802,13987,13924,10503,33,897200
02-01-2021,13520,38138,25752,17893,377906,7051,6596,12712,13439,14072,31914,21689,21183,10753,27434,10757,20612,5587,9428,13568,19162,51094,13959,7282,21511,23887,22815,13993,13932,10504,33,898176
03-01-2021,13520,38167,25773,17914,378208,7054,6603,12731,13450,14081,31933,21695,21193,10758,27475,10759,20623,5593,9451,13572,19185,51161,13973,7284,21522,23941,22819,13998,13942,10508,33,898919
04-01-2021,13526,38185,25796,17931,378936,7061,6614,12832,13460,14101,31960,21709,21203,10761,27490,10760,20637,5606,9477,13577,19202,51234,13977,7287,21537,23987,22833,14024,13955,10511,33,900202
05-01-2021,13532,38194,25808,17957,379867,7068,6623,12846,13470,14107,31996,21725,21213,10761,27524,10762,20667,5637,9491,13581,19222,51268,13979,7292,21552,24035,22840,14039,13977,10513,33,901579
06-01-2021,13532,38205,25834,17984,380769,7069,6630,12864,13477,14118,32018,21728,21225,10763,27532,10764,20681,5651,9501,13583,19238,51305,13985,7295,21571,24050,22850,14060,13989,10513,33,902817
07-01-2021,13532,38220,25854,18010,381220,7077,6639,12888,13481,14132,32025,21742,21238,10778,27555,10768,20697,5666,9504,13585,19261,51339,13988,7297,21574,24067,22870,14073,14002,10514,33,903629
08-01-2021,13535,38229,25870,18029,381460,7082,6650,12912,13487,14154,32063,21747,21248,10780,27582,10770,20712,5674,9523,13587,19273,51400,13989,7299,21584,24110,22885,14083,14021,10515,33,904286
09-01-2021,13545,38239,25893,18059,381905,7085,6661,12929,13495,14192,32091,21762,21258,10784,27608,10772,20724,5686,9542,13589,19291,51443,13991,7301,21602,24132,22897,14099,14032,10518,33,905158
10-01-2021,13549,38251,25908,18080,382166,7091,6669,12942,13501,14198,32123,21774,21263,10785,27615,10774,20742,5692,9556,13590,19308,51481,13991,7303,21620,24161,22906,14114,14041,10524,33,905751
11-01-2021,13551,38266,25920,18095,382540,7095,6685,12961,13564,14205,32152,21777,21276,10789,27631,10776,20756,5701,9566,13599,19323,51519,13998,7305,21636,24198,22926,14130,14046,10529,33,906548
12-01-2021,13552,38282,25948,18109,383257,7098,6690,12988,13582,14243,32195,21793,21291,10790,27656,10780,20770,5705,9580,13602,19335,51542,14003,7307,21710,24218,22950,14136,14053,10531,33,907729
13-01-2021,13559,38294,25964,18126,383642,7106,6697,13005,13607,14248,32230,21797,21297,10794,27713,10784,20785,5709,9595,13606,19338,51596,14003,7309,21723,24240,22960,14144,14057,10533,33,908494
14-01-2021,13566,38308,25977,18141,383897,7107,6702,13026,13612,14259,32247,21800,21312,10797,27736,10786,20800,5714,9612,13611,19350,51619,14016,7309,21730,24264,22963,14154,14069,10541,33,909058
15-01-2021,13569,38320,25985,18157,384145,7114,6709,13095,13617,14263,32290,21811,21318,10802,27761,10787,20822,5722,9624,13612,19368,51654,14021,7310,21746,24274,22982,14167,14078,10545,33,909701
16-01-2021,13572,38338,25997,18171,384437,7124,6715,13123,13631,14271,32331,21823,21328,10804,27776,10788,20848,5727,9636,13613,19387,51696,14026,7310,21750,24307,23001,14176,14085,10553,33,910377
17-01-2021,13575,38351,26014,18199,384895,7128,6720,13144,13651,14281,32377,21838,21341,10806,27807,10788,20864,5734,9648,13617,19394,51740,14028,7313,21773,24334,23006,14188,14090,10555,33,911232
18-01-2021,13579,38365,26038,18221,385512,7129,6722,13169,13663,14286,32418,21854,21359,10808,27830,10788,20884,5749,9665,13621,19397,51773,14032,7316,21790,24349,23008,14196,14093,10558,33,912205
19-01-2021,13583,38382,26058,18234,385957,7136,6723,13191,13668,14293,32458,21872,21372,10809,27846,10790,20910,5756,9681,13625,19405,51809,14049,7316,21814,24369,23011,14205,14099,10558,33,913012
20-01-2021,13585,38396,26071,18254,386260,7145,6728,13210,13679,14318,32500,21876,21389,10810,27881,10791,20927,5768,9692,13627,19409,51852,14054,7316,21819,24378,23015,14216,14113,10565,33,913677
21-01-2021,13592,38404,26077,18269,386769,7153,6731,13220,13689,14337,32512,21893,21407,10813,27896,10793,20948,5778,9706,13628,19417,51883,14057,7321,21824,24397,23025,14221,14131,10568,33,914492
22-01-2021,13595,38413,26089,18292,387326,7155,6739,13238,13702,14353,32540,21915,21426,10815,27908,10793,20964,5789,9715,13635,19424,51924,14064,7322,21836,24406,23028,14235,14137,10571,33,915382
23-01-2021,13597,38430,26108,18308,387600,7157,6743,13258,13714,14360,32558,21925,21436,10816,27924,10795,20977,5798,9728,13636,19430,51942,14066,7322,21850,24417,23035,14241,14147,10573,33,915924
24-01-2021,13597,38443,26115,18323,387763,7165,6748,13273,13725,14370,32584,21931,21442,10819,27932,10795,20990,5805,9732,13638,19435,51974,14069,7322,21859,24430,23039,14248,14153,10573,33,916325
25-01-2021,13599,38456,26136,18333,388510,7170,6751,13296,13733,14380,32618,21937,21453,10825,27939,10796,21005,5812,9736,13638,19444,52002,14075,7323,21868,24442,23046,14270,14162,10573,33,917361
26-01-2021,13605,38464,26172,18342,388962,7171,6752,13330,13740,14396,32640,21953,21459,10825,27949,10796,21026,5822,9741,13640,19448,52027,14077,7323,21876,24454,23053,14277,14173,10573,33,918099
27-01-2021,13607,38474,26198,18358,389440,7177,6757,13354,13742,14415,32670,21961,21465,10826,27958,10796,21045,5830,9751,13640,19450,52054,14080,7324,21886,24468,23061,14284,14176,10579,33,918859
28-01-2021,13609,38481,26201,18386,389829,7180,6758,13370,13743,14432,32681,21966,21474,10827,27980,10796,21064,5838,9760,13640,19460,52080,14085,7326,21894,24485,23066,14298,14178,10583,33,919503
29-01-2021,13610,38491,26219,18404,390147,7184,6764,13383,13748,14439,32710,21975,21485,10831,27987,10798,21082,5848,9764,13640,19467,52109,14092,7327,21911,24505,23084,14307,14181,10585,33,920110
30-01-2021,13612,38499,26240,18416,390455,7185,6765,13400,13757,14458,32727,21983,21493,10832,27998,10801,21095,5854,9770,13641,19473,52143,14093,7329,21914,24515,23087,14318,14186,10585,33,920657
31-01-2021,13612,38505,26250,18425,390667,7187,6767,13413,13759,14467,32760,21991,21501,10834,28013,10801,21109,5860,9777,13641,19478,52180,14094,7330,21929,24532,23095,14332,14192,10588,33,921122
01-02-2021,13613,38510,26266,18431,390913,7196,6772,13425,13763,14473,32778,22000,21511,10834,28023,10802,21127,5864,9783,13641,19483,52211,14094,7330,21935,24558,23100,14337,14196,10590,33,921592
02-02-2021,13615,38518,26287,18443,391104,7200,6773,13435,13767,14484,32802,22010,21519,10836,28036,10803,21134,5868,9785,13642,19487,52236,14095,7330,21944,24574,23114,14341,14198,10591,33,922004
03-02-2021,13615,38523,26307,18452,391263,7202,6777,13444,13772,14490,32867,22014,21529,10837,28051,10806,21170,5874,9789,13642,19494,52263,14098,7330,21951,24587,23118,14348,14199,10592,33,922437
04-02-2021,13615,38528,26310,18463,391534,7204,6782,13449,13777,14504,32887,22028,21536,10837,28064,10807,21182,5877,9794,13643,19499,52279,14102,7332,21955,24602,23131,14360,14201,10592,33,922907
05-02-2021,13620,38532,26321,18474,391762,7209,6785,13462,13790,14516,32903,22034,21543,10840,28070,10808,21195,5879,9799,13645,19504,52316,14104,7332,21961,24628,23141,14376,14202,10593,33,923377
06-02-2021,13620,38535,26330,18482,391975,7215,6787,13484,13801,14535,32922,22037,21550,10843,28080,10808,21213,5885,9801,13645,19508,52337,14104,7333,21965,24646,23148,14387,14205,10597,33,923811
07-02-2021,13620,38537,26334,18490,392263,7216,6788,13493,13808,14548,32949,22045,21557,10845,28092,10809,21220,5914,9803,13645,19509,52355,14105,7334,21974,24661,23157,14394,14207,10599,33,924304
08-02-2021,13621,38541,26337,18494,392389,7227,6791,13500,13809,14556,32967,22058,21563,10845,28102,10810,21241,5935,9806,13645,19511,52399,14106,7335,21979,24676,23163,14401,14213,10601,33,924654
09-02-2021,13622,38546,26348,18500,392715,7232,6794,13505,13810,14566,32991,22066,21568,10846,28111,10810,21257,5943,9812,13648,19516,52416,14106,7335,21985,24688,23174,14407,14216,10601,33,925167
10-02-2021,13623,38551,26357,18505,392857,7234,6795,13510,13814,14580,33013,22067,21579,10847,28115,10810,21268,5956,9816,13648,19521,52438,14107,7336,21987,24703,23184,14413,14220,10602,33,925489
11-02-2021,13623,38557,26359,18511,392985,7239,6798,13520,13818,14595,33046,22075,21585,10848,28117,10811,21278,5960,9823,13651,19530,52469,14108,7337,21992,24717,23192,14427,14222,10603,33,925829
12-02-2021,13625,38562,26365,18515,393166,7253,6802,13527,13822,14626,33077,22086,21595,10850,28131,10811,21286,5963,9828,13653,19534,52490,14109,7337,21997,24734,23197,14429,14226,10605,33,926234
13-02-2021,13625,38568,26378,18520,393390,7256,6807,13534,13824,14662,33128,22088,21599,10850,28137,10811,21299,5968,9832,13653,19537,52504,14110,7338,21999,24740,23209,14432,14228,10605,33,926664
14-02-2021,13625,38571,26382,18520,393656,7260,6807,13538,13825,14685,33167,22090,21604,10854,28153,10811,21324,5975,9835,13653,19545,52525,14114,7338,22005,24764,23217,14435,14234,10605,33,927150
15-02-2021,13625,38573,26390,18530,393883,7265,6809,13546,13827,14698,33199,22094,21609,10854,28164,10812,21337,5984,9842,13653,19549,52555,14114,7338,22009,24781,23224,14440,14238,10605,33,927580
16-02-2021,13626,38576,26394,18536,394016,7281,6809,13554,13829,14706,33219,22100,21614,10855,28179,10812,21348,5993,9846,13654,19560,52598,14116,7340,22011,24796,23229,14447,14240,10607,33,927924
17-02-2021,13627,38579,26402,18541,394351,7290,6810,13557,13832,14716,33257,22100,21616,10857,28186,10814,21365,5998,9849,13655,19561,52639,14117,7340,22016,24807,23244,14452,14242,10608,33,928461
18-02-2021,13627,38583,26403,18550,394472,7296,6814,13560,13835,14723,33276,22101,21620,10859,28196,10814,21394,6006,9852,13655,19563,52662,14118,7340,22020,24821,23258,14456,14252,10608,33,928767
19-02-2021,13627,38587,26414,18555,394583,7298,6816,13564,13836,14731,33306,22110,21628,10859,28196,10815,21412,6012,9856,13655,19565,52682,14118,7341,22027,24844,23264,14461,14254,10609,33,929058
20-02-2021,13627,38590,26431,18561,394789,7299,6819,13567,13838,14733,33326,22115,21640,10859,28201,10815,21423,6014,9864,13655,19573,52709,14119,7344,22032,24857,23279,14466,14255,10614,33,929447
21-02-2021,13628,38592,26436,18567,394995,7300,6819,13572,13841,14734,33354,22120,21645,10861,28205,10816,21434,6015,9871,13656,19578,52719,14119,7344,22038,24883,23285,14469,14257,10614,33,929800
22-02-2021,13628,38594,26442,18572,395104,7306,6821,13577,13845,14736,33374,22125,21651,10862,28215,10817,21446,6017,9875,13656,19590,52753,14120,7345,22040,24898,23297,14472,14262,10614,33,930087
23-02-2021,13628,38596,26445,18579,395344,7308,6824,13582,13848,14739,33390,22133,21653,10862,28218,10817,21459,6021,9879,13656,19594,52764,14124,7345,22050,24916,23302,14476,14265,10615,33,930465
24-02-2021,13629,38600,26447,18583,395515,7311,6824,13586,13850,14745,33407,22133,21657,10863,28225,10818,21471,6022,9884,13656,19597,52785,14127,7345,22060,24938,23306,14480,14266,10615,33,930778
25-02-2021,13630,38601,26449,18588,396274,7316,6825,13594,13862,14755,33429,22138,21665,10864,28242,10821,21483,6023,9888,13657,19600,52799,14129,7346,22065,24961,23317,14484,14272,10615,33,931725
26-02-2021,13633,38602,26451,18593,396772,7318,6827,13597,13866,14758,33449,22142,21666,10866,28245,10821,21494,6024,9893,13657,19605,52816,14129,7346,22072,24977,23328,14493,14277,10617,33,932367
27-02-2021,13633,38603,26454,18599,397015,7318,6829,13601,13868,14765,33475,22147,21671,10868,28249,10821,21500,6026,9896,13658,19610,52842,14130,7348,22076,24977,23337,14496,14282,10620,33,932747
28-02-2021,13635,38607,26468,18603,397161,7322,6829,13606,13870,14770,33492,22152,21674,10869,28255,10824,21509,6026,9902,13658,19613,52862,14133,7348,22079,25045,23349,14499,14284,10620,33,933097
01-03-2021,13636,38611,26478,18604,397271,7332,6832,13610,13871,14776,33514,22159,21678,10870,28259,10825,21529,6027,9906,13659,19621,52887,14134,7348,22091,25082,23363,14501,14293,10621,33,933421
02-03-2021,13637,38616,26488,18609,397430,7334,6832,13613,13873,14780,33536,22161,21682,10870,28273,10827,21541,6032,9909,13659,19622,52905,14134,7349,22093,25097,23369,14505,14300,10621,33,933730
03-03-2021,13638,38620,26500,18615,397665,7336,6834,13617,13877,14786,33551,22163,21685,10871,28277,10827,21560,6034,9913,13659,19627,52924,14135,7350,22102,25128,23380,14509,14305,10622,33,934143
04-03-2021,13639,38624,26514,18620,397975,7339,6837,13625,13879,14794,33561,22163,21694,10872,28287,10829,21578,6037,9916,13660,19632,52937,14136,7350,22104,25169,23389,14511,14311,10624,33,934639
05-03-2021,13642,38627,26515,18623,398183,7342,6840,13629,13881,14805,33578,22167,21707,10875,28291,10830,21603,6043,9919,13660,19635,52986,14137,7350,22115,25190,23407,14513,14315,10625,33,935066
06-03-2021,13642,38635,26525,18627,398365,7350,6843,13632,13883,14812,33590,22168,21718,10876,28298,10830,21610,6047,9923,13664,19637,53004,14139,7351,22125,25209,23424,14516,14320,10625,33,935421
07-03-2021,13642,38645,26530,18627,398540,7361,6845,13639,13885,14818,33604,22169,21730,10878,28305,10830,21625,6051,9927,13664,19639,53028,14140,7351,22129,25233,23427,14520,14331,10626,33,935772
08-03-2021,13642,38656,26538,18636,398808,7376,6847,13648,13886,14822,33624,22174,21736,10879,28313,10830,21648,6057,9933,13664,19641,53041,14140,7351,22131,25260,23433,14536,14340,10627,33,936250
09-03-2021,13642,38665,26545,18642,398978,7382,6849,13657,13887,14828,33642,22176,21740,10880,28321,10830,21665,6061,9937,13664,19641,53076,14140,7351,22134,25277,23455,14538,14347,10633,33,936616
10-03-2021,13642,38671,26560,18653,399124,7397,6857,13664,13887,14829,33660,22179,21744,10881,28332,10830,21675,6065,9940,13665,19642,53098,14144,7352,22138,25292,23464,14539,14356,10634,33,936947
11-03-2021,13642,38679,26578,18659,399315,7415,6861,13668,13889,14835,33676,22182,21751,10881,28336,10831,21693,6076,9943,13666,19644,53124,14144,7352,22140,25318,23484,14542,14362,10634,33,937353
12-03-2021,13643,38686,26589,18664,399656,7431,6862,13674,13894,14840,33692,22187,21756,10882,28343,10833,21710,6081,9947,13666,19649,53144,14146,7353,22145,25342,23498,14549,14367,10636,33,937898
13-03-2021,13643,38690,26598,18668,400441,7436,6867,13679,13894,14841,33717,22190,21766,10886,28350,10834,21730,6085,9954,13666,19652,53167,14152,7355,22147,25352,23531,14552,14375,10639,33,938890
14-03-2021,13646,38698,26607,18671,400812,7451,6867,13683,13895,14849,33748,22196,21776,10894,28358,10835,21757,6089,9961,13666,19655,53184,14155,7355,22152,25381,23550,14558,14378,10639,33,939499
15-03-2021,13647,38706,26621,18678,401010,7469,6870,13686,13897,14855,33770,22198,21786,10900,28371,10835,21785,6090,9966,13666,19658,53228,14158,7357,22155,25392,23559,14561,14382,10639,33,939928
16-03-2021,13648,38713,26626,18684,401339,7490,6871,13689,13897,14859,33791,22202,21794,10900,28373,10836,21819,6090,9970,13669,19665,53249,14159,7359,22156,25421,23592,14563,14392,10640,33,940489
17-03-2021,13651,38716,26640,18689,401610,7492,6871,13693,13901,14864,33816,22202,21806,10901,28376,10836,21844,6096,9979,13670,19665,53295,14160,7359,22159,25430,23605,14571,14397,10641,33,940968
18-03-2021,13656,38719,26645,18695,401750,7503,6873,13700,13903,14872,33830,22205,21821,10902,28383,10836,21869,6102,9987,13670,19668,53325,14161,7360,22162,25443,23617,14574,14403,10642,33,941309
19-03-2021,13658,38745,26659,18706,402280,7537,6874,13707,13911,14883,33841,22211,21837,10906,28399,10836,21900,6110,9996,13670,19670,53367,14162,7361,22169,25479,23631,14579,14418,10643,33,942178
20-03-2021,13660,38751,26665,18718,403040,7554,6878,13713,13915,14890,33865,22211,21847,10909,28404,10837,21933,6111,10009,13671,19677,53401,14163,7362,22174,25516,23643,14589,14425,10644,33,943208
21-03-2021,13662,38758,26676,18732,403822,7563,6878,13719,13915,14893,33884,22216,21854,10912,28409,10837,21974,6114,10017,13671,19681,53431,14166,7364,22177,25552,23667,14601,14431,10647,33,944256
22-03-2021,13664,38788,26685,18740,404116,7570,6882,13725,13921,14903,33914,22219,21864,10914,28423,10837,22016,6120,10026,13674,19690,53490,14167,7364,22180,25593,23699,14608,14443,10649,33,944917
23-03-2021,13666,38792,26694,18749,404515,7594,6882,13733,13923,14907,33952,22219,21878,10916,28433,10838,22046,6124,10038,13674,19692,53514,14168,7364,22185,25613,23742,14609,14448,10653,33,945594
24-03-2021,13669,38805,26721,18760,405152,7601,6885,13740,13923,14910,34007,22226,21892,10920,28448,10839,22078,6126,10049,13677,19695,53550,14170,7366,22193,25650,23777,14613,14456,10658,33,946589
25-03-2021,13674,38824,26724,18770,405817,7680,6889,13750,13935,14914,34068,22231,21905,10930,28464,10840,22123,6129,10060,13680,19719,53614,14172,7368,22197,25697,23795,14619,14499,10661,33,947781
26-03-2021,13676,38830,26736,18782,406449,7734,6900,13767,13948,14921,34117,22238,21917,10936,28478,10840,22173,6155,10075,13680,19737,53698,14178,7369,22202,25740,23858,14626,14530,10665,33,948988
27-03-2021,13678,38833,26762,18793,406923,7769,6901,13777,13959,14942,34196,22255,21944,10941,28503,10840,22234,6165,10089,13681,19762,53759,14181,7370,22208,25775,24029,14633,14562,10670,33,950167
28-03-2021,13680,38842,26786,18805,407709,7813,6906,13790,13961,14960,34248,22262,21969,10946,28532,10841,22266,6179,10099,13682,19773,53815,14187,7377,22219,25819,24056,14635,14588,10674,33,951452
29-03-2021,13686,38850,26822,18815,409065,7858,6908,13800,13964,14982,34286,22272,21990,10949,28571,10841,22293,6200,10114,13688,19794,53888,14188,7380,22232,25859,24172,14638,14603,10675,33,953416
30-03-2021,13692,38876,26842,18830,409715,7889,6908,13823,13969,15005,34330,22275,22011,10953,28596,10844,22375,6206,10143,13689,19808,53949,14194,7380,22246,25897,24251,14647,14625,10677,33,954678
31-03-2021,13712,38887,26862,18859,410594,7904,6913,13833,13974,15018,34385,22283,22024,10961,28634,10847,22422,6218,10173,13690,19828,53997,14199,7382,22253,25915,24392,14655,14643,10680,33,956170
01-04-2021,13714,38897,26865,18878,411313,8024,6916,13854,13988,15028,34421,22291,22060,10971,28655,10847,22525,6231,10198,13695,19850,54077,14204,7385,22263,25955,24602,14672,14674,10683,33,957769
02-04-2021,13727,38935,26879,18899,412006,8088,6920,13870,13997,15038,34486,22298,22095,10984,28690,10848,22658,6239,10238,13695,19877,54185,14216,7394,22276,25997,24764,14684,14699,10685,33,959400
03-04-2021,13735,38969,26895,18932,413058,8139,6926,13879,14003,15049,34553,22303,22134,10997,28743,10850,22751,6249,10277,13705,19903,54331,14228,7395,22289,26042,24875,14699,14727,10690,33,961359
04-04-2021,13744,38983,26923,18952,414283,8214,6934,13886,14011,15073,34614,22307,22190,11012,28785,10851,22834,6259,10315,13708,19935,54428,14240,7400,22314,26074,24943,14712,14763,10699,33,963419
05-04-2021,13752,39010,26948,18995,415309,8273,6938,13894,14046,15094,34686,22314,22233,11027,28814,10856,22955,6270,10339,13715,19967,54458,14252,7401,22328,26129,24996,14746,14788,10709,33,965275
06-04-2021,13755,39032,26964,19055,417726,8448,6941,13903,14057,15104,34721,22317,22275,11039,28854,10858,23140,6273,10365,13735,20007,54603,14261,7409,22343,26206,25051,14759,14810,10718,33,968762
07-04-2021,13760,39092,27000,19128,419508,8523,6945,13915,14070,15134,34794,22327,22298,11052,28917,10859,23275,6276,10430,13752,20044,54647,14274,7421,22376,26281,25110,14770,14818,10727,33,971556
08-04-2021,13764,39119,27013,19209,420751,8721,6964,13933,14085,15153,34849,22349,22351,11063,28951,10861,23431,6287,10458,13756,20102,54739,14281,7429,22381,26347,25200,14799,14835,10735,33,973949
09-04-2021,13770,39168,27032,19249,422719,8945,6975,13947,14089,15187,34903,22361,22408,11077,29006,10862,23511,6302,10515,13776,20152,54911,14293,7430,22413,26407,25257,14877,14851,10743,33,977169
10-04-2021,13815,39235,27071,19317,424746,9070,6989,13962,14132,15220,34944,22383,22450,11090,29079,10868,23629,6317,10564,13790,20225,55026,14315,7436,22444,26446,25351,14940,14879,10753,33,980519
11-04-2021,13841,39256,27117,19359,425930,9212,7001,13971,14175,15243,34970,22409,22525,11102,29157,10873,23865,6330,10602,13803,20294,55224,14336,7445,22468,26488,25419,15060,14891,10758,33,983157
12-04-2021,13868,39291,27163,19450,426968,9366,7029,13982,14206,15286,35072,22432,22596,11117,29247,10881,24093,6340,10636,13827,20334,55527,14370,7472,22504,26530,25501,15116,14912,10775,33,985924
13-04-2021,13904,39316,27221,19523,431383,9667,7040,13993,14208,15337,35148,22441,22671,11133,29310,10886,24342,6366,10672,13869,20421,55711,14389,7475,22540,26577,25530,15178,14931,10788,33,992003
14-04-2021,13948,39410,27234,19612,433923,9788,7090,14035,14244,15363,35245,22488,22716,11150,29414,10889,24602,6376,10790,13870,20456,55943,14412,7488,22577,26700,25592,15228,14945,10806,33,996367
15-04-2021,14030,39448,27266,19671,435730,9979,7144,14069,14261,15380,35313,22509,22800,11168,29486,10894,24791,6398,10884,13882,20522,56142,14425,7518,22602,26859,25651,15280,15001,10822,33,999958
16-04-2021,14043,39526,27378,19720,437801,10138,7173,14107,14293,15388,35405,22534,22893,11188,29589,10908,25037,6407,10955,13892,20598,56395,14454,7525,22652,27004,25686,15362,15064,10837,33,1003985
17-04-2021,14099,39567,27480,19802,441054,10234,7198,14161,14322,15402,35504,22567,23008,11207,29680,10917,25248,6415,11024,13904,20688,56782,14478,7625,22685,27163,25812,15432,15188,10870,33,1009549
18-04-2021,14158,39668,27541,19905,443614,10251,7254,14212,14360,15409,35635,22606,23089,11226,29791,10927,25389,6432,11105,13922,20770,57036,14516,7649,22757,27332,25887,15503,15279,10896,33,1014152
19-04-2021,14233,39752,27594,20044,447854,10699,7289,14300,14400,15432,35736,22648,23214,11245,29922,10948,25608,6460,11205,13967,20841,57409,14537,7712,22782,27506,25964,15589,15399,10928,33,1021250
20-04-2021,14245,39829,27637,20214,449889,10962,7329,14386,14429,15443,35824,22691,23374,11265,30010,10968,25775,6477,11310,13999,20954,57745,14558,7784,22828,27737,26076,15645,15453,10952,33,1025821
21-04-2021,14274,39888,27682,20348,453398,11277,7402,14443,14470,15461,36024,22748,23470,11290,30174,11005,25896,6483,11403,14044,21016,58248,14646,7816,22845,28009,26204,15684,15563,10989,33,1032233
22-04-2021,14389,39974,27772,20469,455655,11439,7435,14522,14527,15526,36145,22769,23655,11320,30283,11041,26184,6506,11533,14110,21237,58687,14711,7850,22865,28334,26397,15778,15673,11038,33,1037857
23-04-2021,14414,40013,27841,20548,460382,11750,7513,14666,14546,15592,36268,22829,23798,11350,30431,11099,26394,6541,11679,14172,21378,59289,14784,7902,22961,29076,26579,15797,15848,11081,33,1046554
24-04-2021,14466,40216,27992,20680,465028,12054,7622,14809,14588,15650,36396,22950,24036,11401,30569,11138,26683,6609,11858,14231,21594,59926,14849,8007,23063,29390,26756,15868,16007,11143,33,1055612
