Date,Bagalakote,Ballari,Belagavi,Bengaluru Rural,Bengaluru Urban,Bidar,Chamarajanagara,Chikkaballapura,Chikkamagaluru,Chitradurga,Dakshina Kannada,Davanagere,Dharwad,Gadag,Hassan,Haveri,Kalaburagi,Kodagu,Kolar,Koppal,Mandya,Mysuru,Raichur,Ramanagara,Shivamogga,Tumakuru,Udupi,Uttara Kannada,Vijayapura,Yadgiri,Others,Total
16-11-2020,13362,37923,25274,17041,357877,6972,6207,11812,12941,13143,31309,21287,21168,10617,26444,10433,20176,5147,8903,13582,18005,49548,13562,7089,21237,22389,22364,13393,13285,10278,36,862804
17-11-2020,13386,37938,25283,17081,358606,6989,6214,11833,12970,13156,31339,21311,21173,10620,26474,10437,20190,5155,8912,13599,18043,49600,13576,7098,21248,22478,22385,13425,13301,10284,36,864140
18-11-2020,13400,37956,25315,17114,359539,6996,6218,11847,12978,13200,31384,21327,21187,10632,26545,10442,20205,5168,8933,13600,18099,49697,13584,7108,21265,22564,22418,13456,13422,10296,36,865931
19-11-2020,13408,37964,25352,17144,360587,7000,6230,11880,12988,13229,31438,21355,21210,10637,26599,10447,20218,5185,8953,13607,18135,49751,13596,7118,21318,22667,22437,13494,13500,10297,36,867780
20-11-2020,13431,38018,25390,17210,361654,7006,6243,11891,12997,13262,31474,21372,21239,10648,26627,10455,20223,5192,8968,13610,18201,49797,13607,7142,21347,22715,22455,13527,13520,10304,36,869561
21-11-2020,13441,38055,25425,17233,362626,7018,6262,11929,13011,13296,31520,21400,21251,10660,26652,10463,20232,5204,8993,13615,18238,49923,13616,7156,21360,22807,22474,13548,13583,10315,36,871342
22-11-2020,13445,38077,25457,17274,363665,7024,6278,11936,13022,13314,31566,21424,21263,10670,26696,10488,20244,5214,9007,13636,18270,50023,13648,7165,21381,22821,22497,13571,13610,10324,36,873046
23-11-2020,13462,38111,25473,17308,364390,7028,6291,11955,13043,13341,31594,21442,21275,10691,26735,10497,20300,5220,9042,13642,18328,50127,13656,7175,21401,22910,22518,13601,13627,10336,36,874555
24-11-2020,13464,38132,25500,17397,365317,7042,6304,11991,13058,13382,31625,21468,21290,10702,26770,10524,20341,5237,9066,13646,18365,50286,13690,7183,21436,23005,22536,13618,13668,10346,36,876425
25-11-2020,13469,38156,25524,17448,366233,7045,6316,11995,13076,13452,31664,21506,21314,10708,26807,10557,20368,5242,9085,13650,18403,50347,13716,7193,21447,23049,22553,13655,13687,10354,36,878055
26-11-2020,13476,38169,25555,17482,367077,7051,6324,12024,13109,13464,31721,21528,21334,10730,26858,10566,20386,5257,9094,13656,18427,50448,13726,7201,21465,23087,22579,13673,13697,10360,36,879560
27-11-2020,13481,38197,25573,17513,367885,7056,6336,12040,13136,13501,31787,21554,21345,10732,26889,10616,20401,5273,9114,13657,18454,50523,13748,7213,21489,23150,22608,13706,13709,10364,36,881086
28-11-2020,13498,38219,25616,17554,368604,7066,6346,12081,13165,13547,31848,21582,21367,10734,26935,10635,20433,5283,9117,13667,18486,50600,13772,7226,21514,23222,22637,13728,13725,10365,36,882608
29-11-2020,13502,38232,25641,17592,369290,7074,6351,12103,13190,13570,31896,21597,21383,10743,26976,10645,20452,5294,9129,13670,18534,50637,13790,7227,21536,23261,22675,13749,13750,10374,36,883899
30-11-2020,13505,38242,25653,17615,369734,7076,6355,12113,13204,13571,31923,21608,21391,10746,27021,10768,20467,5298,9141,13680,18564,50680,13800,7235,21550,23304,22689,13770,13780,10378,36,884897
01-12-2020,13516,38249,25680,17653,370492,7077,6365,12125,13223,13604,31959,21622,21401,10750,27071,10777,20475,5307,9166,13688,18604,50731,13817,7240,21562,23353,22703,13801,13792,10388,36,886227
02-12-2020,13528,38269,25702,17689,371204,7085,6381,12140,13261,13650,31994,21637,21427,10759,27113,10783,20501,5314,9196,13693,18656,50795,13842,7242,21586,23433,22718,13821,13814,10398,36,887667
03-12-2020,13535,38291,25740,17721,371962,7097,6394,12156,13272,13690,32029,21660,21443,10769,27147,10787,20527,5321,9228,13693,18731,50848,13869,7244,21606,23501,22744,13841,13826,10405,36,889113
04-12-2020,13538,38304,25757,17740,372582,7100,6418,12176,13292,13704,32071,21672,21475,10774,27196,10795,20546,5339,9253,13699,18784,50922,13883,7248,21625,23574,22758,13854,13838,10407,36,890360
05-12-2020,13550,38327,25802,17763,373291,7104,6431,12203,13334,13712,32108,21681,21500,10785,27232,10796,20561,5357,9275,13702,18808,50977,13912,7254,21642,23618,22772,13884,13847,10421,36,891685
06-12-2020,13555,38355,25821,17776,374024,7104,6451,12210,13355,13732,32127,21696,21520,10793,27273,10839,20584,5379,9286,13705,18849,51045,13935,7256,21653,23670,22787,13894,13860,10436,36,893006
07-12-2020,13568,38370,25839,17787,374525,7106,6458,12258,13378,13735,32150,21706,21539,10805,27316,10848,20611,5380,9311,13709,18869,51079,13940,7260,21672,23702,22802,13909,13874,10462,36,894004
08-12-2020,13572,38392,25867,17803,375163,7109,6473,12308,13424,13787,32179,21718,21550,10812,27365,10852,20635,5385,9343,13714,18887,51144,13965,7266,21685,23748,22813,13931,13880,10478,36,895284
09-12-2020,13581,38407,25881,17827,375891,7111,6485,12342,13436,13828,32213,21724,21564,10815,27396,10864,20647,5393,9359,13723,18927,51215,13974,7274,21718,23781,22828,13946,13890,10487,36,896563
10-12-2020,13588,38434,25899,17862,376592,7113,6507,12364,13445,13850,32243,21739,21573,10818,27438,10874,20673,5406,9372,13727,18973,51268,13984,7287,21723,23817,22843,13958,13906,10489,36,897801
11-12-2020,13596,38454,25909,17897,377251,7115,6515,12416,13470,13890,32272,21766,21591,10820,27483,10875,20690,5422,9391,13733,18999,51312,14000,7292,21727,23844,22863,13970,13920,10492,36,899011
12-12-2020,13604,38477,25935,17920,377857,7131,6535,12455,13482,13941,32325,21779,21601,10826,27509,10882,20703,5441,9401,13745,19024,51371,14005,7294,21745,23874,22884,13990,13938,10504,36,900214
13-12-2020,13607,38513,25944,17947,378529,7136,6554,12510,13496,13974,32361,21790,21610,10826,27529,10892,20714,5471,9415,13753,19039,51413,14034,7299,21749,23902,22895,14012,13949,10511,36,901410
14-12-2020,13611,38530,25955,17954,378898,7140,6561,12541,13511,13979,32383,21808,21624,10828,27558,10895,20726,5505,9440,13758,19060,51469,14040,7301,21762,23938,22907,14030,13964,10528,36,902240
15-12-2020,13617,38547,25980,17971,379571,7151,6569,12597,13529,13989,32421,21815,21631,10836,27585,10904,20746,5512,9466,13778,19079,51504,14055,7312,21773,23982,22913,14046,13981,10529,36,903425
16-12-2020,13622,38564,25985,17999,380247,7161,6586,12611,13537,14040,32444,21841,21646,10843,27619,10909,20776,5558,9482,13786,19111,51551,14066,7316,21786,24039,22929,14054,13987,10534,36,904665
17-12-2020,13625,38585,26011,18016,380936,7164,6600,12627,13545,14067,32484,21857,21659,10849,27643,10916,20789,5575,9511,13798,19142,51605,14072,7326,21818,24096,22941,14068,14001,10539,36,905901
18-12-2020,13626,38609,26027,18027,381623,7172,6620,12652,13559,14082,32522,21872,21674,10851,27689,10924,20815,5584,9527,13803,19171,51666,14082,7333,21834,24139,22946,14087,14026,10545,36,907123
19-12-2020,13638,38633,26056,18058,382209,7180,6639,12672,13573,14098,32556,21884,21699,10855,27707,10928,20865,5601,9536,13809,19201,51732,14096,7342,21864,24164,22954,14104,14036,10550,36,908275
20-12-2020,13645,38652,26079,18094,382868,7192,6655,12685,13592,14105,32589,21898,21716,10861,27730,10934,20887,5618,9560,13819,19235,51807,14103,7343,21874,24203,22958,14118,14059,10554,36,909469
21-12-2020,13645,38688,26092,18113,383231,7200,6670,12711,13596,14124,32613,21905,21731,10866,27762,10938,20897,5631,9591,13824,19259,51847,14107,7348,21883,24213,22961,14128,14074,10557,36,910241
22-12-2020,13646,38729,26107,18132,383816,7209,6673,12769,13604,14134,32659,21925,21755,10867,27789,10942,20933,5649,9610,13832,19269,51914,14116,7355,21899,24260,22976,14134,14082,10561,36,911382
23-12-2020,13647,38749,26129,18149,384366,7215,6700,12776,13611,14152,32673,21932,21767,10875,27815,10944,20951,5650,9624,13837,19284,51957,14123,7363,21912,24310,22984,14147,14099,10563,36,912340
24-12-2020,13648,38777,26150,18164,385008,7223,6709,12803,13621,14171,32693,21951,21782,10885,27842,10946,20969,5656,9635,13849,19300,52045,14137,7364,21931,24350,22990,14161,14120,10567,36,913483
25-12-2020,13650,38790,26163,18181,385586,7228,6721,12818,13631,14184,32723,21958,21795,10891,27885,10948,21003,5661,9638,13852,19324,52124,14141,7370,21938,24369,23003,14175,14132,10570,36,914488
26-12-2020,13652,38797,26175,18194,386057,7235,6731,12843,13640,14193,32757,21972,21801,10897,27901,10949,21017,5675,9646,13857,19341,52186,14143,7372,21969,24401,23006,14188,14144,10570,36,915345
27-12-2020,13656,38808,26193,18214,386599,7242,6742,12875,13649,14214,32775,21987,21818,10901,27935,10952,21029,5682,9655,13860,19360,52226,14148,7372,21981,24421,23007,14199,14149,10571,36,916256
28-12-2020,13656,38821,26205,18224,386908,7243,6750,12903,13661,14224,32783,21991,21830,10902,27944,10953,21043,5709,9662,13864,19386,52289,14153,7372,21998,24441,23021,14207,14158,10572,36,916909
29-12-2020,13658,38835,26211,18228,387278,7244,6758,12921,13667,14231,32818,22003,21840,10902,27969,10953,21048,5710,9693,13870,19400,52312,14154,7372,22005,24479,23028,14212,14163,10573,36,917571
30-12-2020,13666,38848,26236,18236,387832,7251,6770,12952,13675,14250,32849,22011,21859,10903,28000,10959,21065,5728,9700,13872,19418,52346,14157,7376,22025,24507,23039,14219,14182,10577,36,918544
31-12-2020,13675,38856,26259,18260,388386,7256,6776,12971,13684,14270,32884,22027,21866,10907,28006,10960,21083,5742,9710,13879,19432,52394,14157,7381,22044,24535,23059,14228,14189,10584,36,919496
01-01-2021,13691,38860,26273,18288,388850,7262,6788,13000,13692,14309,32911,22037,21871,10919,28026,10962,21094,5749,9724,13879,19445,52420,14160,7381,22064,24567,23073,14244,14208,10590,36,920373
02-01-2021,13695,38882,26289,18300,389193,7269,6801,13029,13703,14314,32948,22041,21882,10920,28033,10965,21111,5761,9731,13884,19460,52498,14165,7381,22068,24587,23085,14272,14233,10592,36,921128
03-01-2021,13699,38891,26302,18320,389657,7270,6810,13061,13714,14322,32978,22057,21887,10925,28051,10973,21126,5775,9735,13887,19471,52541,14165,7382,22079,24607,23104,14279,14241,10593,36,921938
04-01-2021,13700,38906,26315,18330,389955,7279,6815,13080,13721,14359,32994,22059,21902,10927,28078,10973,21144,5777,9746,13889,19480,52561,14173,7383,22083,24615,23113,14291,14252,10602,36,922538
05-01-2021,13701,38920,26324,18342,390348,7281,6820,13109,13746,14365,33038,22063,21918,10931,28111,10974,21168,5785,9760,13894,19488,52618,14178,7384,22097,24642,23139,14306,14261,10606,36,923353
06-01-2021,13705,38930,26336,18367,390785,7285,6828,13139,13751,14376,33080,22073,21932,10933,28135,10974,21188,5797,9784,13895,19501,52640,14183,7385,22101,24653,23149,14315,14268,10613,36,924137
07-01-2021,13705,38949,26352,18380,391184,7291,6833,13159,13756,14380,33117,22086,21948,10933,28160,10977,21205,5805,9800,13897,19508,52685,14185,7387,22124,24678,23153,14327,14283,10615,36,924898
08-01-2021,13710,38970,26379,18406,391663,7298,6839,13167,13770,14390,33179,22102,21962,10939,28175,10977,21240,5819,9818,13902,19534,52730,14192,7392,22141,24717,23169,14345,14289,10618,36,925868
09-01-2021,13712,38979,26402,18421,392128,7300,6844,13198,13789,14410,33216,22115,21971,10943,28206,10977,21252,5822,9870,13906,19540,52772,14207,7392,22160,24732,23189,14356,14304,10618,36,926767
10-01-2021,13712,38997,26414,18443,392581,7310,6851,13225,13802,14415,33255,22134,21980,10944,28229,10978,21270,5837,9883,13909,19543,52792,14214,7393,22165,24748,23195,14369,14310,10625,36,927559
11-01-2021,13713,38999,26420,18449,392863,7315,6853,13234,13807,14429,33265,22138,21999,10947,28245,10980,21284,5849,9887,13913,19547,52828,14219,7393,22169,24760,23196,14376,14315,10627,36,928055
12-01-2021,13716,39013,26432,18466,393247,7319,6854,13287,13817,14446,33289,22154,22012,10947,28277,10982,21304,5853,9896,13914,19560,52863,14226,7395,22181,24780,23199,14386,14324,10631,36,928806
13-01-2021,13723,39030,26450,18484,393673,7319,6859,13326,13827,14470,33309,22178,22017,10950,28295,10982,21320,5862,9901,13914,19562,52894,14230,7400,22196,24792,23203,14391,14327,10632,36,929552
14-01-2021,13724,39042,26458,18503,393814,7326,6866,13334,13839,14489,33337,22188,22037,10953,28307,10983,21333,5878,9907,13916,19564,52917,14233,7400,22203,24800,23205,14403,14331,10634,36,929960
15-01-2021,13725,39054,26479,18508,394213,7335,6872,13351,13853,14492,33374,22194,22048,10953,28312,10984,21357,5887,9915,13917,19571,52954,14234,7400,22218,24829,23213,14418,14338,10634,36,930668
16-01-2021,13731,39062,26514,18518,394495,7340,6876,13369,13864,14500,33394,22203,22053,10957,28323,10986,21369,5891,9921,13917,19581,52990,14237,7401,22221,24864,23218,14434,14353,10634,36,931252
17-01-2021,13739,39072,26538,18535,394959,7347,6880,13373,13872,14513,33425,22216,22065,10962,28331,10986,21390,5898,9923,13918,19586,53004,14240,7402,22230,24890,23222,14441,14364,10640,36,931997
18-01-2021,13742,39079,26545,18539,395152,7351,6881,13387,13879,14530,33438,22224,22071,10963,28338,10986,21401,5912,9939,13919,19591,53039,14245,7403,22245,24916,23223,14448,14366,10644,36,932432
19-01-2021,13745,39081,26563,18557,395509,7357,6883,13423,13881,14546,33463,22229,22079,10965,28348,10986,21409,5918,9947,13921,19606,53073,14252,7405,22262,24927,23227,14465,14368,10646,36,933077
20-01-2021,13747,39090,26585,18564,395769,7358,6888,13439,13882,14565,33479,22239,22086,10965,28358,10988,21416,5922,9957,13922,19613,53097,14253,7406,22265,24960,23234,14469,14380,10646,36,933578
21-01-2021,13747,39097,26598,18577,396140,7360,6889,13457,13887,14571,33518,22246,22095,10966,28374,10991,21456,5927,9967,13923,19619,53132,14254,7408,22282,24986,23241,14477,14382,10649,36,934252
22-01-2021,13750,39104,26610,18585,396300,7361,6892,13471,13896,14579,33530,22251,22097,10970,28380,10991,21465,5932,9970,13923,19622,53151,14254,7409,22283,25004,23244,14480,14385,10651,36,934576
23-01-2021,13752,39115,26633,18596,396827,7369,6896,13490,13898,14602,33561,22264,22112,10971,28399,10993,21504,5941,9974,13924,19631,53202,14255,7409,22302,25028,23254,14495,14392,10653,36,935478
24-01-2021,13752,39121,26651,18605,397133,7371,6898,13509,13902,14609,33603,22274,22119,10976,28414,10996,21520,5946,9975,13924,19636,53229,14256,7409,22307,25059,23271,14503,14394,10653,36,936051
25-01-2021,13753,39122,26656,18612,397333,7376,6903,13510,13906,14619,33634,22279,22123,10977,28424,10996,21540,5949,9977,13924,19639,53256,14262,7409,22311,25062,23275,14510,14399,10654,36,936426
26-01-2021,13753,39125,26669,18623,397609,7377,6904,13543,13911,14630,33653,22284,22128,10977,28438,10998,21555,5955,9979,13924,19647,53282,14264,7410,22316,25098,23282,14526,14401,10658,36,936955
27-01-2021,13753,39129,26678,18630,397836,7379,6907,13546,13917,14643,33667,22298,22144,10978,28453,10998,21567,5969,9983,13924,19655,53299,14265,7410,22320,25108,23288,14540,14403,10660,36,937383
28-01-2021,13757,39131,26681,18637,398147,7384,6912,13561,13919,14658,33701,22301,22149,10978,28465,10999,21583,5991,9992,13924,19659,53318,14265,7412,22330,25126,23301,14549,14405,10662,36,937933
29-01-2021,13757,39134,26684,18646,398411,7385,6916,13567,13920,14678,33727,22309,22162,10981,28472,11000,21595,5998,9993,13924,19660,53348,14267,7412,22334,25156,23306,14555,14406,10662,36,938401
30-01-2021,13759,39138,26695,18656,398644,7386,6918,13587,13930,14689,33755,22322,22166,10981,28481,11000,21607,6001,9995,13927,19661,53382,14267,7412,22342,25180,23319,14557,14409,10663,36,938865
31-01-2021,13760,39143,26704,18666,398886,7389,6920,13604,13940,14703,33788,22330,22173,10986,28494,11000,21625,6008,9999,13927,19664,53435,14269,7413,22343,25203,23328,14574,14413,10664,36,939387
01-02-2021,13761,39147,26706,18673,399087,7397,6924,13605,13948,14708,33804,22330,22173,10986,28507,11000,21635,6035,10005,13928,19670,53448,14270,7415,22344,25230,23336,14584,14417,10666,36,939775
02-02-2021,13761,39158,26715,18680,399286,7404,6924,13619,13949,14713,33827,22337,22181,10988,28517,11001,21638,6045,10008,13930,19673,53476,14272,7415,22347,25248,23344,14591,14421,10666,36,940170
03-02-2021,13762,39163,26723,18684,399517,7405,6925,13622,13950,14722,33888,22349,22184,10988,28520,11001,21656,6051,10011,13932,19680,53486,14273,7416,22352,25273,23348,14592,14421,10666,36,940596
04-02-2021,13764,39169,26729,18693,399780,7423,6928,13626,13954,14738,33930,22352,22195,10988,28534,11001,21670,6057,10016,13932,19681,53498,14277,7416,22357,25282,23357,14596,14425,10666,36,941070
05-02-2021,13765,39172,26735,18697,399997,7430,6932,13631,13962,14747,33947,22354,22199,10990,28540,11001,21690,6067,10018,13933,19688,53513,14277,7417,22361,25317,23378,14613,14427,10666,36,941500
06-02-2021,13765,39174,26742,18701,400315,7439,6936,13640,13964,14757,33975,22359,22214,10992,28556,11001,21704,6076,10019,13933,19691,53538,14279,7417,22364,25339,23385,14625,14427,10668,36,942031
07-02-2021,13765,39175,26749,18706,400565,7457,6937,13646,13967,14773,34005,22365,22223,10992,28567,11001,21724,6083,10022,13933,19695,53576,14280,7418,22368,25362,23397,14628,14434,10669,36,942518
08-02-2021,13765,39178,26751,18708,400692,7459,6940,13650,13969,14786,34045,22365,22226,10993,28581,11004,21737,6084,10033,13934,19701,53624,14281,7418,22373,25370,23405,14630,14439,10669,36,942846
09-02-2021,13765,39183,26763,18728,400887,7465,6940,13654,13972,14795,34074,22366,22229,10996,28589,11004,21745,6086,10034,13934,19702,53639,14281,7418,22379,25387,23411,14635,14445,10670,36,943212
10-02-2021,13765,39184,26780,18734,401095,7473,6943,13660,13975,14806,34090,22375,22231,10998,28599,11005,21759,6097,10036,13934,19704,53684,14282,7419,22385,25404,23417,14638,14449,10670,36,943627
11-02-2021,13765,39188,26785,18745,401323,7473,6944,13665,13976,14819,34118,22380,22237,11000,28608,11005,21769,6103,10041,13935,19710,53709,14283,7422,22391,25422,23431,14645,14454,10675,36,944057
12-02-2021,13766,39191,26791,18752,401517,7478,6946,13671,13978,14825,34151,22385,22245,11000,28618,11006,21781,6103,10047,13935,19719,53740,14284,7422,22395,25433,23444,14648,14455,10675,36,944437
13-02-2021,13766,39192,26794,18758,401775,7479,6948,13674,13982,14835,34169,22390,22253,11001,28622,11006,21798,6109,10055,13935,19721,53762,14285,7423,22401,25453,23450,14651,14458,10675,36,944856
14-02-2021,13766,39193,26795,18766,402016,7480,6949,13677,13985,14841,34193,22398,22267,11003,28629,11006,21810,6111,10064,13936,19731,53783,14288,7423,22401,25468,23463,14652,14464,10676,36,945270
15-02-2021,13767,39198,26800,18774,402212,7480,6949,13681,13990,14845,34202,22400,22275,11003,28643,11009,21820,6111,10064,13936,19750,53793,14290,7423,22421,25493,23474,14659,14464,10676,36,945638
16-02-2021,13767,39198,26810,18775,402518,7484,6950,13683,13999,14856,34221,22402,22277,11003,28649,11011,21829,6115,10066,13936,19751,53805,14290,7423,22425,25501,23485,14666,14469,10676,36,946076
17-02-2021,13767,39200,26812,18777,402771,7485,6955,13690,14001,14858,34246,22407,22282,11004,28649,11011,21839,6118,10067,13937,19754,53822,14291,7424,22430,25507,23490,14671,14475,10678,36,946454
18-02-2021,13767,39200,26823,18781,403027,7488,6956,13693,14001,14861,34266,22411,22288,11007,28654,11011,21853,6118,10069,13938,19760,53834,14293,7427,22436,25531,23494,14678,14478,10681,36,946860
19-02-2021,13770,39206,26833,18786,403236,7488,6958,13699,14004,14863,34286,22416,22290,11008,28661,11012,21876,6120,10075,13938,19764,53868,14294,7427,22442,25542,23498,14681,14487,10682,36,947246
20-02-2021,13771,39212,26845,18789,403514,7503,6961,13704,14007,14868,34303,22424,22294,11009,28678,11015,21889,6123,10092,13939,19767,53888,14294,7427,22444,25567,23514,14683,14493,10683,36,947736
21-02-2021,13774,39217,26860,18793,403762,7506,6961,13708,14011,14875,34314,22426,22302,11011,28682,11015,21912,6126,10092,13939,19768,53912,14295,7428,22452,25573,23524,14689,14503,10683,36,948149
22-02-2021,13775,39221,26860,18794,403943,7510,6961,13715,14012,14884,34324,22428,22309,11011,28686,11016,21916,6129,10096,13939,19772,53941,14295,7428,22457,25590,23538,14689,14508,10683,36,948466
23-02-2021,13775,39226,26870,18798,404183,7511,6961,13716,14014,14887,34341,22428,22312,11011,28695,11017,21924,6132,10097,13939,19774,53967,14295,7430,22475,25602,23550,14689,14509,10685,36,948849
24-02-2021,13776,39234,26877,18805,404357,7515,6963,13723,14018,14892,34350,22432,22319,11011,28702,11017,21937,6133,10101,13941,19779,53992,14297,7430,22478,25618,23557,14690,14517,10686,36,949183
25-02-2021,13779,39243,26883,18812,404628,7521,6963,13727,14020,14896,34374,22433,22325,11013,28709,11017,21949,6140,10103,13941,19783,54019,14299,7430,22483,25642,23569,14692,14521,10686,36,949636
26-02-2021,13779,39253,26890,18819,404996,7526,6970,13728,14022,14903,34396,22434,22329,11014,28719,11020,21970,6144,10107,13945,19786,54055,14299,7431,22486,25660,23577,14697,14529,10687,36,950207
27-02-2021,13779,39263,26903,18824,405325,7535,6974,13739,14025,14907,34417,22435,22333,11016,28727,11020,21987,6148,10112,13945,19790,54086,14299,7431,22489,25669,23595,14697,14536,10688,36,950730
28-02-2021,13779,39271,26917,18833,405637,7545,6977,13745,14028,14913,34441,22440,22339,11018,28738,11020,22007,6154,10119,13945,19791,54097,14303,7431,22491,25684,23611,14701,14547,10693,36,951251
01-03-2021,13779,39279,26918,18835,405847,7545,6977,13749,14030,14921,34449,22442,22350,11021,28739,11020,22021,6158,10119,13945,19793,54111,14303,7431,22493,25712,23615,14709,14559,10694,36,951600
02-03-2021,13779,39284,26927,18837,406129,7561,6979,13758,14031,14932,34468,22445,22351,11021,28745,11021,22029,6159,10120,13946,19798,54126,14305,7432,22499,25727,23621,14711,14563,10697,36,952037
03-03-2021,13779,39288,26937,18842,406440,7581,6988,13768,14032,14939,34487,22448,22367,11022,28756,11022,22049,6167,10124,13946,19802,54139,14311,7434,22501,25734,23644,14713,14569,10700,36,952565
04-03-2021,13779,39296,26946,18845,406825,7589,6990,13778,14032,14945,34506,22452,22372,11022,28767,11022,22072,6172,10127,13947,19804,54159,14314,7436,22507,25745,23651,14718,14582,10700,36,953136
05-03-2021,13781,39303,26960,18852,407269,7602,6992,13782,14034,14949,34526,22455,22382,11024,28775,11023,22109,6174,10129,13948,19808,54182,14317,7436,22510,25773,23673,14721,14588,10700,36,953813
06-03-2021,13781,39311,26966,18862,407636,7622,6995,13789,14039,14956,34553,22462,22389,11028,28783,11024,22127,6183,10134,13948,19810,54191,14317,7436,22511,25786,23687,14737,14594,10700,36,954393
07-03-2021,13781,39313,26979,18874,408025,7646,6998,13794,14043,14957,34569,22464,22405,11032,28786,11025,22161,6187,10140,13948,19813,54202,14318,7436,22512,25811,23717,14742,14600,10701,36,955015
08-03-2021,13781,39317,26985,18875,408312,7653,6999,13798,14044,14963,34583,22465,22414,11037,28791,11025,22183,6189,10149,13949,19816,54209,14319,7436,22515,25823,23735,14746,14603,10701,36,955451
09-03-2021,13784,39343,27000,18880,408675,7653,7000,13809,14046,14968,34594,22466,22421,11041,28799,11025,22208,6190,10150,13949,19819,54265,14320,7437,22522,25837,23747,14749,14605,10703,36,956041
10-03-2021,13786,39349,27006,18887,409163,7668,7003,13815,14046,14974,34619,22469,22446,11042,28803,11026,22245,6196,10153,13950,19823,54287,14321,7438,22527,25873,23780,14756,14611,10703,36,956801
11-03-2021,13791,39369,27017,18908,409655,7688,7006,13820,14050,14982,34630,22476,22461,11046,28812,11026,22265,6201,10154,13951,19825,54337,14324,7439,22529,25909,23794,14759,14619,10705,36,957584
12-03-2021,13799,39386,27026,18913,410181,7707,7007,13827,14053,14983,34665,22476,22467,11047,28825,11026,22303,6204,10184,13951,19827,54367,14325,7441,22532,25945,23805,14774,14627,10708,36,958417
13-03-2021,13801,39390,27035,18926,410811,7722,7007,13831,14054,14987,34708,22481,22477,11051,28836,11026,22338,6209,10187,13951,19830,54414,14326,7441,22539,25983,23818,14779,14635,10709,36,959338
14-03-2021,13803,39399,27062,18944,411439,7733,7007,13831,14060,14992,34748,22484,22497,11053,28845,11027,22381,6215,10200,13953,19831,54445,14328,7441,22546,26000,23830,14786,14643,10713,36,960272
15-03-2021,13803,39417,27065,18951,411989,7766,7014,13843,14062,15000,34813,22484,22508,11055,28861,11028,22424,6219,10208,13955,19844,54491,14330,7443,22551,26040,23854,14792,14643,10715,36,961204
16-03-2021,13809,39426,27077,18989,412699,7798,7014,13857,14064,15011,34863,22491,22515,11059,28876,11028,22470,6221,10214,13957,19850,54549,14337,7444,22556,26072,23886,14797,14656,10718,36,962339
17-03-2021,13810,39431,27103,19015,413485,7845,7018,13873,14074,15018,34935,22496,22527,11063,28895,11029,22531,6223,10237,13960,19866,54584,14341,7446,22561,26088,23928,14800,14673,10723,36,963614
18-03-2021,13811,39439,27127,19041,414410,7898,7023,13884,14087,15022,34999,22502,22545,11067,28925,11029,22590,6225,10251,13961,19879,54633,14347,7447,22573,26129,23966,14809,14719,10728,36,965102
19-03-2021,13811,39447,27164,19061,415447,7938,7031,13893,14098,15038,35046,22513,22571,11072,28960,11030,22651,6229,10265,13962,19904,54682,14348,7451,22585,26179,23979,14814,14749,10735,36,966689
20-03-2021,13826,39473,27184,19083,416633,7987,7035,13916,14100,15043,35098,22523,22587,11077,28992,11030,22712,6232,10285,13967,19922,54741,14354,7456,22599,26222,24045,14814,14778,10737,36,968487
21-03-2021,13827,39484,27204,19115,417672,8048,7039,13925,14105,15046,35152,22531,22611,11082,29032,11031,22753,6241,10295,13967,19937,54811,14360,7457,22603,26260,24215,14825,14798,10740,36,970202
22-03-2021,13834,39493,27207,19127,418558,8099,7042,13938,14106,15052,35183,22539,22627,11087,29052,11033,22796,6264,10317,13968,19965,54872,14365,7457,22608,26311,24328,14832,14808,10743,36,971647
23-03-2021,13840,39532,27223,19163,419838,8175,7042,13946,14116,15059,35257,22545,22644,11092,29076,11037,22925,6283,10324,13976,19976,54972,14379,7460,22631,26351,24356,14838,14820,10745,36,973657
24-03-2021,13860,39566,27237,19200,421236,8257,7047,13954,14130,15072,35311,22553,22682,11100,29136,11038,23043,6298,10349,13982,19991,55046,14391,7462,22643,26445,24435,14848,14857,10750,36,975955
25-03-2021,13867,39581,27266,19237,422859,8335,7051,13968,14142,15077,35383,22561,22706,11109,29184,11039,23143,6309,10364,13986,20034,55135,14403,7472,22665,26474,24580,14861,14892,10759,36,978478
26-03-2021,13876,39608,27291,19296,424349,8400,7052,13983,14148,15097,35455,22567,22737,11123,29216,11044,23252,6315,10409,13992,20068,55202,14415,7473,22679,26600,24790,14874,14928,10769,36,981044
27-03-2021,13887,39629,27307,19354,426169,8482,7059,13993,14188,15106,35494,22571,22778,11136,29259,11046,23399,6322,10442,13998,20084,55333,14425,7478,22694,26680,24946,14888,14969,10778,36,983930
28-03-2021,13888,39682,27343,19400,428173,8545,7068,14010,14196,15118,35562,22578,22838,11150,29324,11048,23558,6336,10451,14018,20118,55447,14438,7481,22727,26739,25061,14899,14993,10787,36,987012
29-03-2021,13900,39715,27356,19428,429915,8792,7072,14016,14221,15123,35607,22580,22893,11164,29356,11051,23676,6338,10484,14039,20159,55557,14445,7487,22732,26799,25132,14914,15021,10796,36,989804
30-03-2021,13904,39763,27375,19494,431899,8894,7075,14028,14235,15142,35654,22589,22917,11178,29413,11051,23832,6339,10505,14054,20193,55668,14457,7500,22764,26842,25185,14954,15036,10803,36,992779
